idx,id,id_spatial,id_region_type,id_region,year,internal_id,value
173,24655348,59,2,8000000,2015,"[7, 26]",23453.8
174,24655349,59,2,8000000,2015,"[7, 27]",122229.9
175,24655350,59,2,8000000,2015,"[7, 28]",7314.5
176,24655351,59,2,8000000,2015,"[7, 29]",39266.7
177,24655352,59,2,8000000,2015,"[7, 30]",245638.1
178,24655416,59,2,8000000,2015,"[10, 1]",140623.4
179,24655596,59,2,8000000,2015,"[15, 26]",17506.6
180,24655597,59,2,8000000,2015,"[15, 27]",31896.9
181,24655602,59,2,8000000,2015,"[16, 1]",612.8
182,24655608,59,2,8000000,2015,"[16, 7]",160.5
183,24655614,59,2,8000000,2015,"[16, 13]",645.7
184,24655615,59,2,8000000,2015,"[16, 14]",10.4
185,24655618,59,2,8000000,2015,"[16, 17]",1.5
186,24655622,59,2,8000000,2015,"[16, 21]",9789.8
187,24655624,59,2,8000000,2015,"[16, 23]",54.6
188,24655628,59,2,8000000,2015,"[16, 27]",4375.4
189,24655629,59,2,8000000,2015,"[16, 28]",8.2
190,24655630,59,2,8000000,2015,"[16, 29]",121.4
191,24655671,59,2,8000000,2015,"[18, 8]",529235.6
192,24655672,59,2,8000000,2015,"[18, 9]",19.8
193,24655679,59,2,8000000,2015,"[18, 16]",10103.4
194,24656075,59,2,8000000,2015,"[31, 9]",8633.2
195,24656076,59,2,8000000,2015,"[31, 10]",166526.8
196,24656077,59,2,8000000,2015,"[31, 11]",135941.3
197,24656079,59,2,8000000,2015,"[31, 13]",98614.7
198,24656080,59,2,8000000,2015,"[31, 14]",11606.4
199,24656081,59,2,8000000,2015,"[31, 15]",15805.7
200,24656082,59,2,8000000,2015,"[31, 16]",49077.3
201,24656083,59,2,8000000,2015,"[31, 17]",24614.6
202,24656084,59,2,8000000,2015,"[31, 18]",25075.1
203,24656399,59,2,8000000,2015,"[41, 23]",139.0
204,24656405,59,2,8000000,2015,"[41, 29]",4756.8
205,24656407,59,2,8000000,2015,"[41, 31]",5262.7
206,24656408,59,2,8000000,2015,"[42, 1]",3117.4
207,24656410,59,2,8000000,2015,"[42, 3]",1478.9
208,24656413,59,2,8000000,2015,"[42, 6]",890.2
209,24656414,59,2,8000000,2015,"[42, 7]",3467.8
210,24656416,59,2,8000000,2015,"[42, 9]",2555.6
211,24656417,59,2,8000000,2015,"[42, 10]",104556.1
212,24656418,59,2,8000000,2015,"[42, 11]",204447.4
213,24656419,59,2,8000000,2015,"[42, 12]",10937.8
214,24656420,59,2,8000000,2015,"[42, 13]",107800.6
215,24656421,59,2,8000000,2015,"[42, 14]",1192.8
216,24656422,59,2,8000000,2015,"[42, 15]",1607.3
217,24656423,59,2,8000000,2015,"[42, 16]",23321.0
218,24656424,59,2,8000000,2015,"[42, 17]",7594.6
219,24656428,59,2,8000000,2015,"[42, 21]",220486.5
220,24656429,59,2,8000000,2015,"[42, 22]",0.2
221,24656430,59,2,8000000,2015,"[42, 23]",117.0
222,24656433,59,2,8000000,2015,"[42, 26]",5947.2
223,24656434,59,2,8000000,2015,"[42, 27]",59145.6
224,24656435,59,2,8000000,2015,"[42, 28]",7306.2
225,24656436,59,2,8000000,2015,"[42, 29]",237205.8
226,24656438,59,2,8000000,2015,"[42, 31]",38045.3
227,24656441,59,2,8000000,2015,"[43, 3]",162.2
228,24656447,59,2,8000000,2015,"[43, 9]",2555.6
229,24656454,59,2,8000000,2015,"[43, 16]",22882.6
230,24656455,59,2,8000000,2015,"[43, 17]",11.3
231,24656459,59,2,8000000,2015,"[43, 21]",3.4
232,24656780,59,2,8000000,2015,"[54, 1]",144.3
233,24656785,59,2,8000000,2015,"[54, 6]",890.0
234,24656789,59,2,8000000,2015,"[54, 10]",1915.3
235,24656790,59,2,8000000,2015,"[54, 11]",13829.7
236,24656792,59,2,8000000,2015,"[54, 13]",100953.5
237,24656795,59,2,8000000,2015,"[54, 16]",68.7
238,24656796,59,2,8000000,2015,"[54, 17]",5300.9
239,24656800,59,2,8000000,2015,"[54, 21]",150955.3
240,24656802,59,2,8000000,2015,"[54, 23]",3.8
241,24656805,59,2,8000000,2015,"[54, 26]",5943.6
242,24656806,59,2,8000000,2015,"[54, 27]",28656.6
243,24656807,59,2,8000000,2015,"[54, 28]",7265.8
244,24656808,59,2,8000000,2015,"[54, 29]",135706.7
245,24656810,59,2,8000000,2015,"[54, 31]",25181.6
246,24655244,59,2,8000000,2015,"[4, 15]",42.0
247,24655245,59,2,8000000,2015,"[4, 16]",3.3
248,24655250,59,2,8000000,2015,"[4, 21]",265300.4
249,24655251,59,2,8000000,2015,"[4, 22]",0.2
250,24655252,59,2,8000000,2015,"[4, 23]",3065.7
251,24655253,59,2,8000000,2015,"[4, 24]",15481.2
252,24655254,59,2,8000000,2015,"[4, 25]",2992.7
253,24655255,59,2,8000000,2015,"[4, 26]",23453.8
254,24655256,59,2,8000000,2015,"[4, 27]",122325.7
255,24655257,59,2,8000000,2015,"[4, 28]",7314.5
256,24655258,59,2,8000000,2015,"[4, 29]",39266.7
257,24655259,59,2,8000000,2015,"[4, 30]",245638.1
258,24655269,59,2,8000000,2015,"[5, 9]",6057.9
259,24655270,59,2,8000000,2015,"[5, 10]",61970.7
260,24655274,59,2,8000000,2015,"[5, 14]",9621.5
261,24655275,59,2,8000000,2015,"[5, 15]",13780.3
262,24655276,59,2,8000000,2015,"[5, 16]",15656.2
263,24655277,59,2,8000000,2015,"[5, 17]",13403.2
264,24655292,59,2,8000000,2015,"[6, 1]",5255.2
265,24655298,59,2,8000000,2015,"[6, 7]",1.3
266,24655308,59,2,8000000,2015,"[6, 17]",5.0
267,24655312,59,2,8000000,2015,"[6, 21]",2918.1
268,24655318,59,2,8000000,2015,"[6, 27]",95.7
269,24655323,59,2,8000000,2015,"[7, 1]",171746.1
270,24655325,59,2,8000000,2015,"[7, 3]",1478.9
271,24655328,59,2,8000000,2015,"[7, 6]",890.2
272,24655329,59,2,8000000,2015,"[7, 7]",3676.8
273,24655330,59,2,8000000,2015,"[7, 8]",529235.6
274,24655878,59,2,8000000,2015,"[24, 29]",14105.4
275,24655880,59,2,8000000,2015,"[24, 31]",30958.8
276,24655909,59,2,8000000,2015,"[25, 29]",10969.5
277,24655940,59,2,8000000,2015,"[26, 29]",81060.6
278,24656250,59,2,8000000,2015,"[36, 29]",13530.9
279,24656252,59,2,8000000,2015,"[36, 31]",3553.7
280,24656294,59,2,8000000,2015,"[38, 11]",3.7
281,24656296,59,2,8000000,2015,"[38, 13]",89.3
282,24656297,59,2,8000000,2015,"[38, 14]",1143.2
283,24656298,59,2,8000000,2015,"[38, 15]",45.4
284,24656666,59,2,8000000,2015,"[50, 11]",522.6
285,24656682,59,2,8000000,2015,"[50, 27]",28.1
286,24656696,59,2,8000000,2015,"[51, 10]",102640.7
287,24656697,59,2,8000000,2015,"[51, 11]",190600.5
288,24656698,59,2,8000000,2015,"[51, 12]",10937.8
289,24656703,59,2,8000000,2015,"[51, 17]",1731.4
290,24656707,59,2,8000000,2015,"[51, 21]",520.9
291,24656713,59,2,8000000,2015,"[51, 27]",14613.2
292,24656715,59,2,8000000,2015,"[51, 29]",4812.9
293,24655563,59,2,8000000,2015,"[14, 24]",15481.2
294,24655568,59,2,8000000,2015,"[14, 29]",8665.6
295,24655593,59,2,8000000,2015,"[15, 23]",2114.6
296,24655595,59,2,8000000,2015,"[15, 25]",2992.7
297,24702215,59,2,9000000,2015,"[7, 21]",375496.1
298,24702308,59,2,9000000,2015,"[10, 21]",10281.3
299,24702331,59,2,9000000,2015,"[11, 13]",65.2
300,24702339,59,2,9000000,2015,"[11, 21]",37938.1
301,24702350,59,2,9000000,2015,"[12, 1]",1649.5
302,24702370,59,2,9000000,2015,"[12, 21]",26424.4
303,24702480,59,2,9000000,2015,"[16, 7]",8.7
304,24702486,59,2,9000000,2015,"[16, 13]",244.9
305,24702494,59,2,9000000,2015,"[16, 21]",7587.4
306,24702496,59,2,9000000,2015,"[16, 23]",1.3
