idx,id,id_spatial,id_region_type,id_region,year,internal_id,value
2048,17251357,45,4,4011000,2004,[2],17208
2049,17244574,45,4,4011000,2004,[1],9318382000
2050,17250958,45,4,4011000,2005,[2],18019
2051,17244175,45,4,4011000,2005,[1],9770099000
2052,17250559,45,4,4011000,2006,[2],18701
2053,17243776,45,4,4011000,2006,[1],10153357000
2054,17250160,45,4,4011000,2007,[2],18903
2055,17243377,45,4,4011000,2007,[1],10266811000
2056,17249761,45,4,4011000,2008,[2],20873
2057,17242978,45,4,4011000,2008,[1],11324645000
2058,17249362,45,4,4011000,2009,[2],19729
2059,17242579,45,4,4011000,2009,[1],10697120000
2060,17248963,45,4,4011000,2010,[2],19208
2061,17242180,45,4,4011000,2010,[1],10408729000
2062,17248564,45,4,4011000,2011,[2],19475
2063,17241781,45,4,4011000,2011,[1],10552898000
2064,17248165,45,4,4011000,2012,[2],20270
2065,17241382,45,4,4011000,2012,[1],11051901000
2066,17247766,45,4,4011000,2013,[2],20311
2067,17240983,45,4,4011000,2013,[1],11120048000
2068,17247367,45,4,4011000,2014,[2],20604
2069,17240584,45,4,4011000,2014,[1],11335628000
2070,17246968,45,4,4011000,2015,[2],21080
2071,17240185,45,4,4011000,2015,[1],11691448000
2072,17246569,45,4,4011000,2016,[2],21327
2073,17239786,45,4,4011000,2016,[1],11977289000
2074,17252954,45,4,4012000,2000,[2],14885
2075,17246171,45,4,4012000,2000,[1],1788059000
2076,17252555,45,4,4012000,2001,[2],15831
2077,17245772,45,4,4012000,2001,[1],1867098000
2078,17252156,45,4,4012000,2002,[2],14702
2079,17245373,45,4,4012000,2002,[1],1718841000
2080,17251757,45,4,4012000,2003,[2],15170
2081,17244974,45,4,4012000,2003,[1],1767712000
2082,17251358,45,4,4012000,2004,[2],15208
2083,17244575,45,4,4012000,2004,[1],1755697000
2084,17250959,45,4,4012000,2005,[2],15748
2085,17244176,45,4,4012000,2005,[1],1802287000
2086,17250560,45,4,4012000,2006,[2],15681
2087,17243777,45,4,4012000,2006,[1],1782261000
2088,17250161,45,4,4012000,2007,[2],15825
2089,17243378,45,4,4012000,2007,[1],1785659000
2090,17249762,45,4,4012000,2008,[2],16062
2091,17242979,45,4,4012000,2008,[1],1797230000
2092,17249363,45,4,4012000,2009,[2],15323
2093,17242580,45,4,4012000,2009,[1],1702007000
2094,17248964,45,4,4012000,2010,[2],17148
2095,17242181,45,4,4012000,2010,[1],1891790000
2096,17248565,45,4,4012000,2011,[2],17266
2097,17241782,45,4,4012000,2011,[1],1898557000
2098,17248166,45,4,4012000,2012,[2],16965
2099,17241383,45,4,4012000,2012,[1],1836174000
2100,17247767,45,4,4012000,2013,[2],17166
2101,17240984,45,4,4012000,2013,[1],1863962000
2102,17247368,45,4,4012000,2014,[2],17563
2103,17240585,45,4,4012000,2014,[1],1922894000
2104,17246969,45,4,4012000,2015,[2],17620
2105,17240186,45,4,4012000,2015,[1],1974736000
2106,17246570,45,4,4012000,2016,[2],17741
2107,17239787,45,4,4012000,2016,[1],2014117000
2108,17252955,45,4,5111000,2000,[2],19857
2109,17246172,45,4,5111000,2000,[1],11273750000
2110,17252556,45,4,5111000,2001,[2],20302
2111,17245773,45,4,5111000,2001,[1],11543099000
2112,17252157,45,4,5111000,2002,[2],20312
2113,17245374,45,4,5111000,2002,[1],11571707000
2114,17251758,45,4,5111000,2003,[2],20902
2115,17244975,45,4,5111000,2003,[1],11922864000
2116,17251359,45,4,5111000,2004,[2],21450
2117,17244576,45,4,5111000,2004,[1],12241419000
2118,17250960,45,4,5111000,2005,[2],21792
2119,17244177,45,4,5111000,2005,[1],12455020000
2120,17250561,45,4,5111000,2006,[2],22044
2121,17243778,45,4,5111000,2006,[1],12650130000
2122,17250162,45,4,5111000,2007,[2],22286
2123,17243379,45,4,5111000,2007,[1],12859387000
2124,17249763,45,4,5111000,2008,[2],22898
2125,17242980,45,4,5111000,2008,[1],13286211000
2126,17249364,45,4,5111000,2009,[2],22175
2127,17242581,45,4,5111000,2009,[1],12920261000
2128,17248965,45,4,5111000,2010,[2],22860
2129,17242182,45,4,5111000,2010,[1],13368348000
2130,17248566,45,4,5111000,2011,[2],23324
2131,17241783,45,4,5111000,2011,[1],13709879000
2132,17248167,45,4,5111000,2012,[2],23531
2133,17241384,45,4,5111000,2012,[1],13922352000
2134,17247768,45,4,5111000,2013,[2],24140
2135,17240985,45,4,5111000,2013,[1],14392023000
2136,17247369,45,4,5111000,2014,[2],24190
2137,17240586,45,4,5111000,2014,[1],14553048000
2138,17246970,45,4,5111000,2015,[2],24349
2139,17240187,45,4,5111000,2015,[1],14812786000
2140,17246571,45,4,5111000,2016,[2],24882
2141,17239788,45,4,5111000,2016,[1],15245604000
2142,17252956,45,4,5112000,2000,[2],13495
2143,17246173,45,4,5112000,2000,[1],6979612000
2144,17252557,45,4,5112000,2001,[2],13924
2145,17245774,45,4,5112000,2001,[1],7146880000
2146,17252158,45,4,5112000,2002,[2],14073
2147,17245375,45,4,5112000,2002,[1],7179393000
2148,17251759,45,4,5112000,2003,[2],14381
2149,17244976,45,4,5112000,2003,[1],7296644000
2150,17251360,45,4,5112000,2004,[2],14622
2151,17244577,45,4,5112000,2004,[1],7387251000
2152,17250961,45,4,5112000,2005,[2],14576
2153,17244178,45,4,5112000,2005,[1],7327868000
2154,17250562,45,4,5112000,2006,[2],14566
2155,17243779,45,4,5112000,2006,[1],7284164000
2156,17250163,45,4,5112000,2007,[2],14664
2157,17243380,45,4,5112000,2007,[1],7297171000
2158,17249764,45,4,5112000,2008,[2],15049
2159,17242981,45,4,5112000,2008,[1],7450094000
2160,17249365,45,4,5112000,2009,[2],14950
2161,17242582,45,4,5112000,2009,[1],7365420000
2162,17248966,45,4,5112000,2010,[2],15359
2163,17242183,45,4,5112000,2010,[1],7532497000
2164,17248567,45,4,5112000,2011,[2],15720
2165,17241784,45,4,5112000,2011,[1],7676774000
2166,17248168,45,4,5112000,2012,[2],16140
2167,17241385,45,4,5112000,2012,[1],7862268000
2168,17247769,45,4,5112000,2013,[2],16132
2169,17240986,45,4,5112000,2013,[1],7853576000
2170,17247370,45,4,5112000,2014,[2],16445
2171,17240587,45,4,5112000,2014,[1],7995041000
2172,17246971,45,4,5112000,2015,[2],16688
2173,17240188,45,4,5112000,2015,[1],8149609000
2174,17246572,45,4,5112000,2016,[2],16881
2175,17239789,45,4,5112000,2016,[1],8365412000
2176,17252957,45,4,5113000,2000,[2],16707
2177,17246174,45,4,5113000,2000,[1],9919455000
2178,17252558,45,4,5113000,2001,[2],17006
2179,17245775,45,4,5113000,2001,[1],10026048000
2180,17252159,45,4,5113000,2002,[2],17127
2181,17245376,45,4,5113000,2002,[1],10007311000
2182,17251760,45,4,5113000,2003,[2],17456
2183,17244977,45,4,5113000,2003,[1],10172293000
2184,17251361,45,4,5113000,2004,[2],17637
2185,17244578,45,4,5113000,2004,[1],10294895000
2186,17250962,45,4,5113000,2005,[2],17772
2187,17244179,45,4,5113000,2005,[1],10331278000
2188,17250563,45,4,5113000,2006,[2],17924
2189,17243780,45,4,5113000,2006,[1],10369635000
2190,17250164,45,4,5113000,2007,[2],18128
2191,17243381,45,4,5113000,2007,[1],10452012000
2192,17249765,45,4,5113000,2008,[2],18620
2193,17242982,45,4,5113000,2008,[1],10696667000
2194,17249366,45,4,5113000,2009,[2],18209
2195,17242583,45,4,5113000,2009,[1],10400334000
2196,17248967,45,4,5113000,2010,[2],18714
2197,17242184,45,4,5113000,2010,[1],10634284000
2198,17248568,45,4,5113000,2011,[2],19151
2199,17241785,45,4,5113000,2011,[1],10850511000
2200,17248169,45,4,5113000,2012,[2],19485
2201,17241386,45,4,5113000,2012,[1],11035754000
2202,17247770,45,4,5113000,2013,[2],19297
2203,17240987,45,4,5113000,2013,[1],10968162000
2204,17247371,45,4,5113000,2014,[2],19625
2205,17240588,45,4,5113000,2014,[1],11222473000
2206,17246972,45,4,5113000,2015,[2],19791
2207,17240189,45,4,5113000,2015,[1],11443422000
2208,17246573,45,4,5113000,2016,[2],20159
2209,17239790,45,4,5113000,2016,[1],11750018000
2210,17252958,45,4,5114000,2000,[2],16353
2211,17246175,45,4,5114000,2000,[1],3837137000
2212,17252559,45,4,5114000,2001,[2],16759
2213,17245776,45,4,5114000,2001,[1],3903534000
2214,17252160,45,4,5114000,2002,[2],16871
2215,17245377,45,4,5114000,2002,[1],3913137000
2216,17251761,45,4,5114000,2003,[2],17400
2217,17244978,45,4,5114000,2003,[1],4016871000
2218,17251362,45,4,5114000,2004,[2],17842
2219,17244579,45,4,5114000,2004,[1],4100107000
2220,17250963,45,4,5114000,2005,[2],17980
2221,17244180,45,4,5114000,2005,[1],4113336000
2222,17250564,45,4,5114000,2006,[2],18118
2223,17243781,45,4,5114000,2006,[1],4123922000
2224,17250165,45,4,5114000,2007,[2],18309
2225,17243382,45,4,5114000,2007,[1],4146105000
2226,17249766,45,4,5114000,2008,[2],19022
2227,17242983,45,4,5114000,2008,[1],4288643000
2228,17249367,45,4,5114000,2009,[2],18669
2229,17242584,45,4,5114000,2009,[1],4187421000
2230,17248968,45,4,5114000,2010,[2],19266
2231,17242185,45,4,5114000,2010,[1],4297497000
2232,17248569,45,4,5114000,2011,[2],19769
2233,17241786,45,4,5114000,2011,[1],4393183000
2234,17248170,45,4,5114000,2012,[2],20134
2235,17241387,45,4,5114000,2012,[1],4468686000
2236,17247771,45,4,5114000,2013,[2],19984
2237,17240988,45,4,5114000,2013,[1],4437314000
2238,17247372,45,4,5114000,2014,[2],20488
2239,17240589,45,4,5114000,2014,[1],4553975000
2240,17246973,45,4,5114000,2015,[2],20726
2241,17240190,45,4,5114000,2015,[1],4638978000
2242,17246574,45,4,5114000,2016,[2],21115
2243,17239791,45,4,5114000,2016,[1],4771558000
2244,17252959,45,4,5116000,2000,[2],16649
2245,17246176,45,4,5116000,2000,[1],4365507000
2246,17252560,45,4,5116000,2001,[2],17116
2247,17245777,45,4,5116000,2001,[1],4479826000
2248,17252161,45,4,5116000,2002,[2],17061
2249,17245378,45,4,5116000,2002,[1],4464017000
2250,17251762,45,4,5116000,2003,[2],17485
2251,17244979,45,4,5116000,2003,[1],4568066000
2252,17251363,45,4,5116000,2004,[2],17841
2253,17244580,45,4,5116000,2004,[1],4649123000
2254,17250964,45,4,5116000,2005,[2],17905
2255,17244181,45,4,5116000,2005,[1],4655193000
2256,17250565,45,4,5116000,2006,[2],18011
2257,17243782,45,4,5116000,2006,[1],4671686000
2258,17250166,45,4,5116000,2007,[2],18111
2259,17243383,45,4,5116000,2007,[1],4682828000
2260,17249767,45,4,5116000,2008,[2],18785
2261,17242984,45,4,5116000,2008,[1],4835329000
2262,17249368,45,4,5116000,2009,[2],18433
2263,17242585,45,4,5116000,2009,[1],4726372000
2264,17248969,45,4,5116000,2010,[2],19017
2265,17242186,45,4,5116000,2010,[1],4865804000
2266,17248570,45,4,5116000,2011,[2],19532
2267,17241787,45,4,5116000,2011,[1],4985577000
2268,17248171,45,4,5116000,2012,[2],19841
2269,17241388,45,4,5116000,2012,[1],5058556000
2270,17247772,45,4,5116000,2013,[2],19508
2271,17240989,45,4,5116000,2013,[1],4979650000
2272,17247373,45,4,5116000,2014,[2],20075
2273,17240590,45,4,5116000,2014,[1],5142129000
2274,17246974,45,4,5116000,2015,[2],20263
2275,17240191,45,4,5116000,2015,[1],5236424000
2276,17246575,45,4,5116000,2016,[2],20656
2277,17239792,45,4,5116000,2016,[1],5380037000
2278,17252960,45,4,5117000,2000,[2],18452
2279,17246177,45,4,5117000,2000,[1],3196297000
2280,17252561,45,4,5117000,2001,[2],18935
2281,17245778,45,4,5117000,2001,[1],3264954000
2282,17252162,45,4,5117000,2002,[2],18732
2283,17245379,45,4,5117000,2002,[1],3223129000
2284,17251763,45,4,5117000,2003,[2],19254
2285,17244980,45,4,5117000,2003,[1],3297491000
2286,17251364,45,4,5117000,2004,[2],19708
2287,17244581,45,4,5117000,2004,[1],3356631000
2288,17250965,45,4,5117000,2005,[2],20359
2289,17244182,45,4,5117000,2005,[1],3458886000
2290,17250566,45,4,5117000,2006,[2],20814
2291,17243783,45,4,5117000,2006,[1],3526373000
2292,17250167,45,4,5117000,2007,[2],21286
2293,17243384,45,4,5117000,2007,[1],3595508000
2294,17249768,45,4,5117000,2008,[2],21510
2295,17242985,45,4,5117000,2008,[1],3620817000
2296,17249369,45,4,5117000,2009,[2],20670
2297,17242586,45,4,5117000,2009,[1],3464068000
2298,17248970,45,4,5117000,2010,[2],20800
2299,17242187,45,4,5117000,2010,[1],3475767000
2300,17248571,45,4,5117000,2011,[2],21502
2301,17241788,45,4,5117000,2011,[1],3589043000
2302,17248172,45,4,5117000,2012,[2],21927
2303,17241389,45,4,5117000,2012,[1],3655854000
2304,17247773,45,4,5117000,2013,[2],21888
2305,17240990,45,4,5117000,2013,[1],3647581000
2306,17247374,45,4,5117000,2014,[2],22460
2307,17240591,45,4,5117000,2014,[1],3748050000
2308,17246975,45,4,5117000,2015,[2],22718
2309,17240192,45,4,5117000,2015,[1],3821061000
2310,17246576,45,4,5117000,2016,[2],23091
2311,17239793,45,4,5117000,2016,[1],3927945000
2312,17252961,45,4,5119000,2000,[2],14311
2313,17246178,45,4,5119000,2000,[1],3163212000
2314,17252562,45,4,5119000,2001,[2],14900
2315,17245779,45,4,5119000,2001,[1],3286212000
2316,17252163,45,4,5119000,2002,[2],14901
2317,17245380,45,4,5119000,2002,[1],3275356000
2318,17251764,45,4,5119000,2003,[2],15120
2319,17244981,45,4,5119000,2003,[1],3309900000
2320,17251365,45,4,5119000,2004,[2],15347
2321,17244582,45,4,5119000,2004,[1],3345307000
2322,17250966,45,4,5119000,2005,[2],15317
2323,17244183,45,4,5119000,2005,[1],3328387000
2324,17250567,45,4,5119000,2006,[2],15263
2325,17243784,45,4,5119000,2006,[1],3306227000
2326,17250168,45,4,5119000,2007,[2],15375
2327,17243385,45,4,5119000,2007,[1],3314917000
2328,17249769,45,4,5119000,2008,[2],15797
2329,17242986,45,4,5119000,2008,[1],3384155000
2330,17249370,45,4,5119000,2009,[2],15786
2331,17242587,45,4,5119000,2009,[1],3355631000
2332,17248971,45,4,5119000,2010,[2],16365
2333,17242188,45,4,5119000,2010,[1],3454450000
2334,17248572,45,4,5119000,2011,[2],16804
2335,17241789,45,4,5119000,2011,[1],3535037000
2336,17248173,45,4,5119000,2012,[2],17172
2337,17241390,45,4,5119000,2012,[1],3608411000
2338,17247774,45,4,5119000,2013,[2],17145
2339,17240991,45,4,5119000,2013,[1],3592834000
2340,17247375,45,4,5119000,2014,[2],17517
2341,17240592,45,4,5119000,2014,[1],3664448000
2342,17246976,45,4,5119000,2015,[2],17800
2343,17240193,45,4,5119000,2015,[1],3740041000
2344,17246577,45,4,5119000,2016,[2],18181
2345,17239794,45,4,5119000,2016,[1],3838973000
2346,17252962,45,4,5120000,2000,[2],17940
2347,17246179,45,4,5120000,2000,[1],2151761000
2348,17252563,45,4,5120000,2001,[2],18300
2349,17245780,45,4,5120000,2001,[1],2182765000
2350,17252164,45,4,5120000,2002,[2],18304
2351,17245381,45,4,5120000,2002,[1],2174996000
2352,17251765,45,4,5120000,2003,[2],18808
2353,17244982,45,4,5120000,2003,[1],2225574000
2354,17251366,45,4,5120000,2004,[2],19124
2355,17244583,45,4,5120000,2004,[1],2249007000
2356,17250967,45,4,5120000,2005,[2],19470
2357,17244184,45,4,5120000,2005,[1],2272091000
2358,17250568,45,4,5120000,2006,[2],19881
2359,17243785,45,4,5120000,2006,[1],2301508000
2360,17250169,45,4,5120000,2007,[2],20339
2361,17243386,45,4,5120000,2007,[1],2335424000
2362,17249770,45,4,5120000,2008,[2],20587
2363,17242987,45,4,5120000,2008,[1],2341199000
2364,17249371,45,4,5120000,2009,[2],19801
2365,17242588,45,4,5120000,2009,[1],2227380000
2366,17248972,45,4,5120000,2010,[2],19986
2367,17242189,45,4,5120000,2010,[1],2227604000
2368,17248573,45,4,5120000,2011,[2],20612
2369,17241790,45,4,5120000,2011,[1],2279337000
2370,17248174,45,4,5120000,2012,[2],21046
2371,17241391,45,4,5120000,2012,[1],2309597000
2372,17247775,45,4,5120000,2013,[2],21215
2373,17240992,45,4,5120000,2013,[1],2315652000
2374,17247376,45,4,5120000,2014,[2],21752
2375,17240593,45,4,5120000,2014,[1],2370537000
2376,17246977,45,4,5120000,2015,[2],22028
2377,17240194,45,4,5120000,2015,[1],2406600000
2378,17246578,45,4,5120000,2016,[2],22413
2379,17239795,45,4,5120000,2016,[1],2466677000
2380,17252963,45,4,5122000,2000,[2],18029
2381,17246180,45,4,5122000,2000,[1],2938633000
2382,17252564,45,4,5122000,2001,[2],19035
2383,17245781,45,4,5122000,2001,[1],3093092000
2384,17252165,45,4,5122000,2002,[2],18986
2385,17245382,45,4,5122000,2002,[1],3078735000
2386,17251766,45,4,5122000,2003,[2],19561
2387,17244983,45,4,5122000,2003,[1],3162842000
2388,17251367,45,4,5122000,2004,[2],19926
2389,17244584,45,4,5122000,2004,[1],3212045000
2390,17250968,45,4,5122000,2005,[2],19961
2391,17244185,45,4,5122000,2005,[1],3203758000
2392,17250569,45,4,5122000,2006,[2],20040
2393,17243786,45,4,5122000,2006,[1],3199626000
2394,17250170,45,4,5122000,2007,[2],20071
2395,17243387,45,4,5122000,2007,[1],3190287000
2396,17249771,45,4,5122000,2008,[2],20883
2397,17242988,45,4,5122000,2008,[1],3302517000
2398,17249372,45,4,5122000,2009,[2],20653
2399,17242589,45,4,5122000,2009,[1],3245155000
2400,17248973,45,4,5122000,2010,[2],21450
2401,17242190,45,4,5122000,2010,[1],3345706000
2402,17248574,45,4,5122000,2011,[2],22059
2403,17241791,45,4,5122000,2011,[1],3423724000
2404,17248175,45,4,5122000,2012,[2],22295
2405,17241392,45,4,5122000,2012,[1],3460203000
2406,17247776,45,4,5122000,2013,[2],22280
2407,17240993,45,4,5122000,2013,[1],3465511000
2408,17247377,45,4,5122000,2014,[2],22811
2409,17240594,45,4,5122000,2014,[1],3564690000
2410,17246978,45,4,5122000,2015,[2],22933
2411,17240195,45,4,5122000,2015,[1],3617673000
2412,17246579,45,4,5122000,2016,[2],23357
2413,17239796,45,4,5122000,2016,[1],3709485000
2414,17252964,45,4,5124000,2000,[2],17044
2415,17246181,45,4,5124000,2000,[1],6208745000
2416,17252565,45,4,5124000,2001,[2],17585
2417,17245782,45,4,5124000,2001,[1],6362649000
2418,17252166,45,4,5124000,2002,[2],17638
2419,17245383,45,4,5124000,2002,[1],6350114000
2420,17251767,45,4,5124000,2003,[2],18188
2421,17244984,45,4,5124000,2003,[1],6517997000
2422,17251368,45,4,5124000,2004,[2],18534
2423,17244585,45,4,5124000,2004,[1],6612981000
2424,17250969,45,4,5124000,2005,[2],18656
2425,17244186,45,4,5124000,2005,[1],6623500000
2426,17250570,45,4,5124000,2006,[2],18807
2427,17243787,45,4,5124000,2006,[1],6645170000
2428,17250171,45,4,5124000,2007,[2],18899
2429,17243388,45,4,5124000,2007,[1],6645132000
2430,17249772,45,4,5124000,2008,[2],19380
2431,17242989,45,4,5124000,2008,[1],6759204000
2432,17249373,45,4,5124000,2009,[2],18867
2433,17242590,45,4,5124000,2009,[1],6523024000
2434,17248974,45,4,5124000,2010,[2],19204
2435,17242191,45,4,5124000,2010,[1],6598501000
2436,17248575,45,4,5124000,2011,[2],19702
2437,17241792,45,4,5124000,2011,[1],6751361000
2438,17248176,45,4,5124000,2012,[2],19997
2439,17241393,45,4,5124000,2012,[1],6853446000
2440,17247777,45,4,5124000,2013,[2],19907
2441,17240994,45,4,5124000,2013,[1],6831678000
2442,17247378,45,4,5124000,2014,[2],20325
2443,17240595,45,4,5124000,2014,[1],7000934000
2444,17246979,45,4,5124000,2015,[2],20482
2445,17240196,45,4,5124000,2015,[1],7122251000
2446,17246580,45,4,5124000,2016,[2],20759
2447,17239797,45,4,5124000,2016,[1],7290964000
2448,17252965,45,4,5154000,2000,[2],15586
2449,17246182,45,4,5154000,2000,[1],4598635000
2450,17252566,45,4,5154000,2001,[2],16273
2451,17245783,45,4,5154000,2001,[1],4830268000
2452,17252167,45,4,5154000,2002,[2],15854
2453,17245384,45,4,5154000,2002,[1],4738666000
2454,17251768,45,4,5154000,2003,[2],16125
2455,17244985,45,4,5154000,2003,[1],4844627000
2456,17251369,45,4,5154000,2004,[2],16458
2457,17244586,45,4,5154000,2004,[1],4961216000
2458,17250970,45,4,5154000,2005,[2],16625
2459,17244187,45,4,5154000,2005,[1],5023498000
2460,17250571,45,4,5154000,2006,[2],16868
2461,17243788,45,4,5154000,2006,[1],5104084000
2462,17250172,45,4,5154000,2007,[2],17126
2463,17243389,45,4,5154000,2007,[1],5187171000
2464,17249773,45,4,5154000,2008,[2],17654
2465,17242990,45,4,5154000,2008,[1],5342217000
2466,17249374,45,4,5154000,2009,[2],17235
2467,17242591,45,4,5154000,2009,[1],5202343000
2468,17248975,45,4,5154000,2010,[2],17849
2469,17242192,45,4,5154000,2010,[1],5375929000
2470,17248576,45,4,5154000,2011,[2],18468
2471,17241793,45,4,5154000,2011,[1],5559301000
2472,17248177,45,4,5154000,2012,[2],18679
2473,17241394,45,4,5154000,2012,[1],5633239000
2474,17247778,45,4,5154000,2013,[2],19211
2475,17240995,45,4,5154000,2013,[1],5808178000
2476,17247379,45,4,5154000,2014,[2],19424
2477,17240596,45,4,5154000,2014,[1],5901749000
2478,17246980,45,4,5154000,2015,[2],19492
2479,17240197,45,4,5154000,2015,[1],5996800000
2480,17246581,45,4,5154000,2016,[2],19947
2481,17239798,45,4,5154000,2016,[1],6190280000
2482,17252966,45,4,5158000,2000,[2],19681
2483,17246183,45,4,5158000,2000,[1],9818010000
2484,17252567,45,4,5158000,2001,[2],20386
2485,17245784,45,4,5158000,2001,[1],10177048000
2486,17252168,45,4,5158000,2002,[2],20218
2487,17245385,45,4,5158000,2002,[1],10086470000
2488,17251769,45,4,5158000,2003,[2],20691
2489,17244986,45,4,5158000,2003,[1],10286462000
2490,17251370,45,4,5158000,2004,[2],21068
2491,17244587,45,4,5158000,2004,[1],10429414000
2492,17250971,45,4,5158000,2005,[2],21222
2493,17244188,45,4,5158000,2005,[1],10465614000
2494,17250572,45,4,5158000,2006,[2],21353
2495,17243789,45,4,5158000,2006,[1],10485915000
2496,17250173,45,4,5158000,2007,[2],21546
2497,17243390,45,4,5158000,2007,[1],10532445000
2498,17249774,45,4,5158000,2008,[2],22125
2499,17242991,45,4,5158000,2008,[1],10750185000
2500,17249375,45,4,5158000,2009,[2],21666
2501,17242592,45,4,5158000,2009,[1],10448969000
2502,17248976,45,4,5158000,2010,[2],22246
2503,17242193,45,4,5158000,2010,[1],10665188000
2504,17248577,45,4,5158000,2011,[2],22944
2505,17241794,45,4,5158000,2011,[1],10970288000
2506,17248178,45,4,5158000,2012,[2],23400
2507,17241395,45,4,5158000,2012,[1],11177067000
2508,17247779,45,4,5158000,2013,[2],23638
2509,17240996,45,4,5158000,2013,[1],11275627000
2510,17247380,45,4,5158000,2014,[2],24194
2511,17240597,45,4,5158000,2014,[1],11545244000
2512,17246981,45,4,5158000,2015,[2],24502
2513,17240198,45,4,5158000,2015,[1],11773857000
2514,17246582,45,4,5158000,2016,[2],25021
2515,17239799,45,4,5158000,2016,[1],12110730000
2516,17252967,45,4,5162000,2000,[2],18547
2517,17246184,45,4,5162000,2000,[1],8168083000
2518,17252568,45,4,5162000,2001,[2],19180
2519,17245785,45,4,5162000,2001,[1],8465801000
2520,17252169,45,4,5162000,2002,[2],19239
2521,17245386,45,4,5162000,2002,[1],8511108000
2522,17251770,45,4,5162000,2003,[2],19841
2523,17244987,45,4,5162000,2003,[1],8778070000
2524,17251371,45,4,5162000,2004,[2],20424
2525,17244588,45,4,5162000,2004,[1],9027870000
2526,17250972,45,4,5162000,2005,[2],20591
2527,17244189,45,4,5162000,2005,[1],9084655000
2528,17250573,45,4,5162000,2006,[2],20836
2529,17243790,45,4,5162000,2006,[1],9170062000
2530,17250174,45,4,5162000,2007,[2],21103
2531,17243391,45,4,5162000,2007,[1],9273657000
2532,17249775,45,4,5162000,2008,[2],21657
2533,17242992,45,4,5162000,2008,[1],9499016000
2534,17249376,45,4,5162000,2009,[2],21117
2535,17242593,45,4,5162000,2009,[1],9240945000
2536,17248977,45,4,5162000,2010,[2],21702
2537,17242194,45,4,5162000,2010,[1],9486736000
2538,17248578,45,4,5162000,2011,[2],22337
2539,17241795,45,4,5162000,2011,[1],9770150000
2540,17248179,45,4,5162000,2012,[2],22663
2541,17241396,45,4,5162000,2012,[1],9937465000
2542,17247780,45,4,5162000,2013,[2],23141
2543,17240997,45,4,5162000,2013,[1],10180230000
2544,17247381,45,4,5162000,2014,[2],23784
2545,17240598,45,4,5162000,2014,[1],10501970000
2546,17246982,45,4,5162000,2015,[2],24009
2547,17240199,45,4,5162000,2015,[1],10714649000
2548,17246583,45,4,5162000,2016,[2],24546
2549,17239800,45,4,5162000,2016,[1],11014664000
2550,17252968,45,4,5166000,2000,[2],16412
2551,17246185,45,4,5166000,2000,[1],4892035000
2552,17252569,45,4,5166000,2001,[2],17098
2553,17245786,45,4,5166000,2001,[1],5123834000
2554,17252170,45,4,5166000,2002,[2],17105
2555,17245387,45,4,5166000,2002,[1],5149543000
2556,17251771,45,4,5166000,2003,[2],17640
2557,17244988,45,4,5166000,2003,[1],5317382000
2558,17251372,45,4,5166000,2004,[2],18134
2559,17244589,45,4,5166000,2004,[1],5466366000
2560,17250973,45,4,5166000,2005,[2],18330
2561,17244190,45,4,5166000,2005,[1],5523815000
2562,17250574,45,4,5166000,2006,[2],18632
2563,17243791,45,4,5166000,2006,[1],5603528000
2564,17250175,45,4,5166000,2007,[2],18951
2565,17243392,45,4,5166000,2007,[1],5688562000
2566,17249776,45,4,5166000,2008,[2],19522
2567,17242993,45,4,5166000,2008,[1],5848296000
2568,17249377,45,4,5166000,2009,[2],19128
2569,17242594,45,4,5166000,2009,[1],5711752000
2570,17248978,45,4,5166000,2010,[2],19757
2571,17242195,45,4,5166000,2010,[1],5873540000
2572,17248579,45,4,5166000,2011,[2],20444
2573,17241796,45,4,5166000,2011,[1],6056297000
2574,17248180,45,4,5166000,2012,[2],20843
2575,17241397,45,4,5166000,2012,[1],6163734000
2576,17247781,45,4,5166000,2013,[2],21090
2577,17240998,45,4,5166000,2013,[1],6225433000
2578,17247382,45,4,5166000,2014,[2],21675
2579,17240599,45,4,5166000,2014,[1],6394070000
2580,17246983,45,4,5166000,2015,[2],21960
2581,17240200,45,4,5166000,2015,[1],6508287000
2582,17246584,45,4,5166000,2016,[2],22492
2583,17239801,45,4,5166000,2016,[1],6703413000
2584,17252969,45,4,5170000,2000,[2],15440
2585,17246186,45,4,5170000,2000,[1],7258357000
2586,17252570,45,4,5170000,2001,[2],16134
2587,17245787,45,4,5170000,2001,[1],7601643000
2588,17252171,45,4,5170000,2002,[2],16142
2589,17245388,45,4,5170000,2002,[1],7627851000
2590,17251772,45,4,5170000,2003,[2],16523
2591,17244989,45,4,5170000,2003,[1],7812057000
2592,17251373,45,4,5170000,2004,[2],16956
2593,17244590,45,4,5170000,2004,[1],8004710000
2594,17250974,45,4,5170000,2005,[2],17135
2595,17244191,45,4,5170000,2005,[1],8073926000
2596,17250575,45,4,5170000,2006,[2],17381
2597,17243792,45,4,5170000,2006,[1],8168640000
2598,17250176,45,4,5170000,2007,[2],17716
2599,17243393,45,4,5170000,2007,[1],8298533000
2600,17249777,45,4,5170000,2008,[2],18380
2601,17242994,45,4,5170000,2008,[1],8573049000
2602,17249378,45,4,5170000,2009,[2],18149
2603,17242595,45,4,5170000,2009,[1],8425445000
2604,17248979,45,4,5170000,2010,[2],18778
2605,17242196,45,4,5170000,2010,[1],8677014000
