HH_size,Day,Season,Application,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
1,3,2,6,0.004774324,0.007690826,0.007349764,0.00649758,0.00658014,0.00784486,0.004386345,0.005185719,0,0,0.000958345,0,0.00046575,0.000931499,0,0.001253941,0.00071187,0.000947095,0.000538288,0.000129481,0.001890563,0.000990782,0.001388088,0.004263781,0.006638044,0.00902012,0.011443483,0.01427389,0.019645119,0.017192047,0.021823058,0.029580312,0.029629134,0.014082043,0.017085504,0.021440936,0.028440176,0.023081509,0.023111323,0.014765519,0.019783178,0.017384058,0.01680699,0.013188223,0.01395973,0.016245702,0.020928027,0.01514365,0.016740598,0.017355446,0.017133879,0.017206231,0.028236941,0.015348894,0.012230811,0.007583029,0.009804485,0.005132867,0.01076894,0.010010757,0.005724709,0.004103497,0.006050173,0.006229988,0.009705753,0.009733618,0.00761416,0.007579027,0.006296643,0.011009993,0.011441463,0.012464109,0.015292147,0.008668439,0.011042811,0.012211611,0.012387076,0.014782432,0.018764891,0.020569421,0.012171552,0.007888419,0.008662406,0.010211126,0.01286586,0.003559693,0.010295277,0.013811198,0.02800094,0.012037201,0.00719438,0.013604401,0.013491166,0.008167058,0.006883622,0.010403867
1,3,2,7,0.001199214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002745701,0.002745701,0.003334832,0.00951296,0.00968,0.00968,0.010247477,0.00759795,0.008827376,0.004896472,0.003975515,0.006455897,0.020772701,0.018302612,0.017043412,0.020028623,0.023186712,0.022385757,0.01757665,0.016833708,0.012808994,0.012867709,0.016107954,0.018621588,0.011771898,0.03140894,0.0325987,0.0325987,0.025681753,0.027692547,0.020142911,0.018682666,0.008081407,0.007661077,0.014988761,0.017668484,0.032225851,0.038455803,0.046091396,0.056941397,0.04965955,0.05205968,0.042884845,0.03675469,0.026372271,0.032233369,0.016386691,0.019829044,0.013468723,0.020543514,0.021769764,0.024860807,0.024554193,0.031364411,0.032539275,0.033714138,0.035498176,0.030206056,0.023389261,0.015119593,0,0,0.000562169,0.001124337,0.001124337,0,0.001668523,0
1,3,2,8,0.008808577,0.007188382,0.005909282,0.004611996,0.001826985,0.001319209,0.000839814,0.000338953,0.000699552,0.000530076,0.000530076,0.000530076,0.000294012,0.000588024,0,0,0,0.000362165,0.000529653,0.000334974,0.0006854,0.0006854,0,0,0.000812659,0.001589362,0.002233315,0.002668012,0.004923269,0.005720029,0.006058594,0.003608307,0.006533895,0.00783965,0.007182881,0.009701708,0.007387492,0.009782363,0.011144576,0.011361211,0.01078965,0.013186444,0.014914735,0.014148645,0.014339346,0.013945162,0.012166804,0.013314595,0.010789417,0.011569055,0.013508365,0.013019198,0.012169202,0.013513401,0.014246388,0.014301863,0.0116782,0.013751545,0.01394716,0.015415445,0.014971153,0.015983112,0.015750479,0.014805121,0.01487643,0.014814196,0.015700622,0.017511707,0.016302455,0.017128406,0.017575338,0.016574705,0.017636064,0.022074983,0.019124307,0.019099196,0.023401059,0.024550598,0.026432563,0.027570972,0.038758833,0.045246027,0.044879302,0.044802345,0.044123273,0.044606969,0.043288972,0.037964486,0.023640744,0.022438303,0.018695746,0.015233024,0.009766133,0.008816431,0.006125941,0.005491754
1,3,2,9,0.005207176,0.009188714,0.006532434,0.005913572,0.00477855,0.005696999,0.003185399,0.00376591,0,0,0.000695957,0,0.000338231,0.000676462,0,0.000910622,0.000516966,0.000687788,0.000343894,0,0.001372942,0.000719514,0.001008041,0.003096391,0.004587233,0.007359489,0.008162769,0.011314994,0.014333767,0.011678887,0.014817405,0.024028188,0.020058477,0.010403854,0.017199332,0.020123372,0.028122747,0.029732021,0.028871089,0.02437762,0.03161345,0.032452077,0.029474914,0.028198795,0.015987739,0.015903784,0.014758734,0.012021951,0.012005921,0.012596813,0.010530699,0.019047992,0.033208054,0.017692763,0.018454751,0.016113542,0.01201859,0.008354302,0.016643865,0.015087337,0.010154651,0.009741012,0.00717207,0.006706864,0.013215692,0.016473141,0.011216106,0.00623348,0.004268042,0.004910857,0.005314309,0.004952505,0.00991819,0.005289981,0.006907682,0.012861775,0.014854804,0.020163056,0.023927644,0.027312713,0.012746461,0.010343739,0.011226968,0.012518269,0.010697111,0.007096327,0.011279099,0.010618723,0.021012723,0.009704277,0.006718139,0.01222232,0.010447014,0.007192935,0.004998941,0.007555371
1,3,3,1,0.004945904,0.004316589,0.003425005,0.002435697,0.001652758,0.001798242,0.00123585,0.001061243,0.000818449,0.000661662,0.000667115,0.000396191,0.000288381,4.66E-05,4.66E-05,4.66E-05,0.000520536,0.000819469,0.000995656,0.000977353,0.001036263,0.001215316,0.001196188,0.001208537,0.002770382,0.003803905,0.003967319,0.004384883,0.007565242,0.008193344,0.009374884,0.010010685,0.011503181,0.011586065,0.013875456,0.014354925,0.015233797,0.014668666,0.015752928,0.015233698,0.016617281,0.01570181,0.015093351,0.01479899,0.01400821,0.014320347,0.015244596,0.0151388,0.01597872,0.015689522,0.014211145,0.013304844,0.012933218,0.012953806,0.011988442,0.010871331,0.012167236,0.012038606,0.013072853,0.012845416,0.012871893,0.012981642,0.012526059,0.01280299,0.012591771,0.012408735,0.012397398,0.012278041,0.013135372,0.013312831,0.014726454,0.015394303,0.017127106,0.018129252,0.018151531,0.01870377,0.018158121,0.018304817,0.018669061,0.018857352,0.020774925,0.021092612,0.021448277,0.021663923,0.022250427,0.020843266,0.020520467,0.019325871,0.015323506,0.013025501,0.011504626,0.010326516,0.007569189,0.006968766,0.005031906,0.003728571
1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009584176,0.004261216,0,0.003254212,0,6.77E-05,0,0,0.009738232,0.004027971,0.010671603,0.014071178,0.005851154,0.009081469,0.012259029,0.028996456,0.020733135,0.018620096,0.017479558,0.018348362,0.015942199,0.024524717,0.022144003,0.020003628,0.019697532,0.019629128,0.01836009,0.033339631,0.040126603,0.057777602,0.041628581,0.028621636,0.023420328,0.019168798,0.015574275,0.023657996,0.015299467,0.006873536,0.002545213,0.005562645,0.016344393,0.017363012,0.004009072,0.003643163,0.001316963,0.009411114,0.011749449,0.010203758,0.010369073,0.013047689,0.017005183,0.022051947,0.030012501,0.033494692,0.037112672,0.02993048,0.026093423,0.032059927,0.030834302,0.014563059,0.014493808,0.011142857,0.012322275,0.011039387,0.005988197,0.004996199,0.005180973,0.006887298,0.004077875,0.000778976,0.001557953,0.000254726,0,0,0.005858128,0.00124248,0,0,0
1,3,3,3,0,0.013772738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015903126,0.023418624,0.002896645,0,0,0,0,0,0,0.009445994,0.001930605,0.019933844,0.002792392,0.005584784,0.017254295,0.029663974,0.025218787,0.035395633,0.018134458,0.021031948,0.024409987,0.010146054,0.028415835,0.030912446,0.028399959,0.025072476,0.019231413,0.031106403,0.024633121,0.016050439,0.039008413,0.060523149,0.044909239,0.008555553,0.023721777,0.016812271,0.017783377,0.00784832,0.01730861,0.028464768,0.027228195,0.015414995,0.002317162,0.006156924,0.003409175,0.000330712,0.008573253,0,0.003757749,0.003540723,0.002295893,0.00294591,0.00294591,0.00888465,0.016682429,0.014747938,0.018613221,0.024101591,0.03816773,0.041832335,0.04255477,0.020298,0.005067024,0,0,0,0,0.006214145,0.00161227,0.00579329,0.008389069,0.005492424,0.005492424,0,0,0.001494411,0,0
1,3,3,4,0.002711973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004999789,0.009999578,0.022379616,0,0.010030398,0.013392504,0.016956013,0.021727309,0.031518225,0.034055378,0.068095051,0.040523704,0.030925838,0.031796083,0.014840069,0.004528183,0.004528183,0.005582074,0.00652077,0.004570373,0.010433523,0,0.032268327,0.028427964,0.015445104,0,0.009006386,0.004570373,0.009570163,0.004570373,0.002285187,0.020687783,0.025174728,0.012787235,0,0.006436966,0.012082805,0.008864322,0.007293265,0.018012369,0.03343736,0.008521112,0.032701474,0.012787235,0,0.004528183,0.010575977,0.027436072,0.005952504,0.022826944,0,0,0.001997096,0.029633131,0,0,0,0,0,0,0,0,0,0.009246946,0,0
1,3,3,5,0.002711973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004999789,0.009999578,0.022379616,0,0.010030398,0.013392504,0.016956013,0.021727309,0.031518225,0.034055378,0.068095051,0.040523704,0.030925838,0.031796083,0.014840069,0.004528183,0.004528183,0.005582074,0.00652077,0.004570373,0.010433523,0,0.032268327,0.028427964,0.015445104,0,0.009006386,0.004570373,0.009570163,0.004570373,0.002285187,0.020687783,0.025174728,0.012787235,0,0.006436966,0.012082805,0.008864322,0.007293265,0.018012369,0.03343736,0.008521112,0.032701474,0.012787235,0,0.004528183,0.010575977,0.027436072,0.005952504,0.022826944,0,0,0.001997096,0.029633131,0,0,0,0,0,0,0,0,0,0.009246946,0,0
1,3,3,6,0.006165395,0.007626366,0.006399646,0.00609594,0.00250457,0.00424112,0.000409483,0.001688993,0.001805501,0,0.001531464,0,0.000577159,0,0,0,0.001439094,0.003177909,0.00388082,0.002657961,0.002422505,0.004199191,0.004091528,0.003414361,0.010117578,0.012474566,0.011306306,0.010858925,0.013945013,0.018545518,0.019056715,0.025534179,0.023973733,0.023259139,0.026073573,0.026242558,0.027147841,0.022672558,0.021870602,0.020551907,0.027004614,0.024578253,0.019233085,0.015091521,0.014481155,0.016453046,0.021233689,0.01412193,0.01372675,0.016664466,0.014048856,0.011669176,0.011477829,0.010316579,0.008231022,0.006367061,0.007999161,0.009159834,0.009670428,0.005266171,0.001886757,0.002339715,0.003306606,0.005680708,0.006894849,0.006053343,0.00777936,0.009127168,0.01063244,0.009079623,0.010444634,0.00905316,0.009947711,0.0099052,0.01114522,0.010642101,0.00843864,0.011739302,0.01162992,0.009029672,0.005775126,0.005678112,0.002441174,0.002963366,0.009282061,0.006118394,0.009797892,0.014658798,0.023922771,0.014234456,0.012271506,0.011791188,0.010900257,0.009544694,0.006347598,0.007977213
1,3,3,7,0.002158834,0.002158834,0.002158834,0.002158834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002526277,0.005052554,0.007041864,0.005903653,0.006455249,0.006455249,0.007593459,0.010966232,0.00958483,0.006455249,0.012211611,0.016473861,0.014647534,0.012354125,0.011828937,0.007315792,0.011489853,0.011826884,0.016546978,0.023069842,0.020454368,0.016566193,0.016771091,0.020203784,0.019013073,0.016226521,0.019892577,0.010232334,0.012997791,0.015141699,0.014713906,0.012814612,0.014137801,0.01350538,0.015571534,0.014745389,0.020632071,0.017685113,0.016909013,0.012403888,0.011899704,0.011398011,0.008301487,0.011371744,0.013385449,0.013400896,0.018793993,0.019231105,0.019055985,0.017364999,0.016571531,0.015791239,0.027584579,0.024609327,0.024082026,0.028870905,0.021172432,0.015192295,0.017786263,0.012057363,0.018773274,0.016431835,0.010498702,0.011585157,0.016137818,0.016137818,0.015396493,0.0162143,0.014125314,0.013537048,0.009239906,0.008489545
1,3,3,8,0.005547468,0.004056006,0.003480795,0.00233445,0.002263613,0.001895878,0.001757937,0.0014788,0.001014234,0.000930973,0.000779103,0.000779103,0.000389552,0,0,0,0.000553278,0.000255475,0.001312014,0.001474804,0.001069638,0.000710084,0.000732128,0.000894918,0.000745766,0.000856565,0.001260589,0.000859862,0.005177342,0.00599786,0.00700437,0.006631161,0.007860487,0.009006216,0.010454138,0.0084261,0.009001681,0.009590892,0.010092523,0.010918722,0.012231347,0.011863085,0.010231971,0.010466516,0.011681573,0.011141604,0.010965096,0.011475598,0.01170369,0.009508698,0.010584425,0.008818706,0.008075774,0.008347738,0.007828325,0.007162527,0.007338365,0.007568794,0.008084683,0.009096278,0.010002332,0.011484927,0.010338331,0.010485496,0.010987227,0.010741021,0.009872437,0.009075914,0.011714709,0.012425704,0.011537731,0.011393185,0.013882167,0.014727636,0.014937233,0.019018039,0.022510342,0.022597477,0.024921339,0.027825352,0.038905833,0.039221969,0.040619779,0.041799471,0.041091654,0.038696099,0.03740013,0.03286162,0.022145811,0.020384232,0.017677866,0.015344474,0.010407669,0.009041331,0.006700078,0.004315614
1,3,3,9,0.004492862,0.004447456,0.004691793,0.004471239,0.001818838,0.003079935,0.00029737,0.00122656,0.001311169,0,0.001112161,0,0.000419137,0,0,0,0.001045081,0.00153573,0.001164219,0,0.001258336,0.003049485,0.003343025,0.002479536,0.007347465,0.008274624,0.007886239,0.007063864,0.009690832,0.011353531,0.014488655,0.019321751,0.018613731,0.020389263,0.022395864,0.021941582,0.029266195,0.028801844,0.027202778,0.026062747,0.030546179,0.031189686,0.023633992,0.020143889,0.020725042,0.021568699,0.019324455,0.014653124,0.013207141,0.011545463,0.012809804,0.016273038,0.013300313,0.015406393,0.016449736,0.014538502,0.01044774,0.011201468,0.006976688,0.005294878,0.0059606,0.005211558,0.006470689,0.008029811,0.009729341,0.012913566,0.014637817,0.016575353,0.018504133,0.015540647,0.013914679,0.011375658,0.00683012,0.007687896,0.01047579,0.010651451,0.004295163,0.007674303,0.007701842,0.007650276,0.005107114,0.007559089,0.002318915,0.001419781,0.007717995,0.005312496,0.009363553,0.011787952,0.017906548,0.009884473,0.009447991,0.008949582,0.009755476,0.008649724,0.005035438,0.005793115
2,1,1,1,0.004079132,0.003099374,0.002459957,0.001937662,0.001360364,0.001157843,0.000977612,0.000988683,0.000758532,0.00062196,0.000695326,0.000626553,0.000638141,0.000490066,0.000536757,0.000594786,0.000758615,0.000865277,0.001224663,0.001577375,0.002297816,0.002834328,0.004107329,0.004640406,0.006121948,0.006751869,0.008008905,0.008810089,0.011345261,0.01112266,0.01169849,0.011799042,0.01310157,0.013060128,0.012840745,0.012804444,0.013266532,0.012754953,0.012894539,0.012693204,0.012216909,0.012000305,0.011877239,0.011559081,0.011934785,0.012392478,0.012612272,0.012846173,0.014469167,0.014954977,0.01477375,0.014584456,0.013656096,0.013418845,0.012909269,0.012683514,0.01249419,0.012136455,0.012206419,0.012313669,0.012521124,0.012483372,0.012698632,0.0127317,0.013423797,0.013637285,0.013774119,0.013902213,0.014266224,0.014745973,0.015359909,0.015878856,0.016584396,0.016875161,0.017367136,0.017260849,0.017960938,0.018156005,0.018460948,0.018783346,0.019392312,0.019502051,0.019609533,0.019708067,0.019335596,0.019147096,0.018828696,0.018384617,0.015804874,0.014605271,0.013038035,0.011290574,0.008910684,0.007491349,0.006247411,0.005268272
2,1,1,2,0,0,0,0,0.000325922,0,5.79E-05,0,0,0,0,0,0,0,0.000165822,0,0.000465867,0.001325448,0.002292054,0.001691991,0.003647217,0.004433617,0.006421417,0.006617654,0.006575707,0.011023792,0.01016542,0.011369599,0.014553526,0.014999831,0.015783099,0.017533883,0.011811294,0.010487746,0.012516961,0.010983422,0.007792265,0.010290088,0.011583843,0.010516708,0.009540739,0.011233468,0.016769139,0.019385327,0.029279402,0.034462333,0.038348842,0.038106132,0.038057566,0.03258476,0.026916862,0.02592396,0.01842783,0.013162812,0.011563172,0.012399872,0.008490074,0.007779313,0.008955385,0.008797374,0.011196702,0.008318218,0.009143416,0.010027581,0.013322876,0.012503794,0.011718211,0.01288216,0.01683658,0.018273992,0.025983879,0.028375184,0.031247938,0.028446449,0.026502475,0.019721976,0.01915949,0.015186833,0.00991494,0.009673364,0.006011621,0.003375481,0.003415376,0.002358694,0.002855405,0.002874992,0.002275424,0.001782542,0.002805674,0.000811945,0.001059885,0.00102326,0.001284993,0.000769177,0.000116182,0
2,1,1,3,0.000572159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413541,0,0.000808425,0.001664157,0.003227265,0.003937392,0.00334814,0.001361709,0.003335105,0.003436024,0.007838299,0.009461795,0.005483752,0.007992629,0.011072775,0.013099103,0.010011068,0.013558003,0.021972219,0.022025939,0.023210095,0.018885266,0.015834214,0.012634032,0.019010603,0.01445774,0.009028112,0.009742495,0.01196607,0.01238363,0.011937111,0.016347563,0.022952389,0.024634996,0.035504121,0.039588943,0.031529784,0.027831705,0.023371682,0.024335071,0.017262526,0.015657751,0.010885668,0.013270969,0.010030547,0.011878439,0.007807947,0.013069,0.009265703,0.010869551,0.010896324,0.0118658,0.0135582,0.012796991,0.015928499,0.01952341,0.016652348,0.012093016,0.022433784,0.025360858,0.023645429,0.028168499,0.017900603,0.018460868,0.018155864,0.012229862,0.007339396,0.005950861,0.002789546,0.001403936,0.002041234,0.004135042,0.00478271,0.003842581,0.000885561,0.001790353,0.001965137,0.001548791,0.000571183,0
2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796895,0.00159379,0.00159379,0.003086817,0.001221572,0,0.002262168,0.003355284,0.00131135,0.001796808,0.003201442,0.00686548,0.009510376,0.003417351,0.010236595,0.008188106,0.015970092,0.020151526,0.018929366,0.022809723,0.027036574,0.028786028,0.031089015,0.021605959,0.021513199,0.019490279,0.019274993,0.024796925,0.01859574,0.013399904,0.021119116,0.016522305,0.013295253,0.012673145,0.013078095,0.017720958,0.014582967,0.012828625,0.016498722,0.011138507,0.016548803,0.022144871,0.021924358,0.017024163,0.021955848,0.021949893,0.026789354,0.023598643,0.018941356,0.018826442,0.030385308,0.035678852,0.017873548,0.020763755,0.018012501,0.011518838,0.013481273,0.013044408,0.019839998,0.015494521,0.021844205,0.018136019,0.011919789,0.009988423,0.002887719,0.000885336,0.003269814,0.004615968,0.007360955,0.002946262,0.003617982,0.002319664,0.003155385,0.001381725,0.001225009,0.002582065,0.000222085,0.001910786
2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796895,0.00159379,0.00159379,0.003086817,0.001221572,0,0.002262168,0.003355284,0.00131135,0.001796808,0.003201442,0.00686548,0.009510376,0.003417351,0.010236595,0.008188106,0.015970092,0.020151526,0.018929366,0.022809723,0.027036574,0.028786028,0.031089015,0.021605959,0.021513199,0.019490279,0.019274993,0.024796925,0.01859574,0.013399904,0.021119116,0.016522305,0.013295253,0.012673145,0.013078095,0.017720958,0.014582967,0.012828625,0.016498722,0.011138507,0.016548803,0.022144871,0.021924358,0.017024163,0.021955848,0.021949893,0.026789354,0.023598643,0.018941356,0.018826442,0.030385308,0.035678852,0.017873548,0.020763755,0.018012501,0.011518838,0.013481273,0.013044408,0.019839998,0.015494521,0.021844205,0.018136019,0.011919789,0.009988423,0.002887719,0.000885336,0.003269814,0.004615968,0.007360955,0.002946262,0.003617982,0.002319664,0.003155385,0.001381725,0.001225009,0.002582065,0.000222085,0.001910786
2,1,1,6,0.005439369,0.003178596,0.002827628,0.000904535,0.001556225,0.001045817,0.000953737,0.000764892,0.000663254,9.07E-05,0.000705816,0.000258469,0.000472501,0.000192023,0.000246436,0.000585607,0.001026329,0.001049312,0.002133388,0.004126822,0.005152452,0.007329767,0.011801683,0.009623329,0.014601061,0.016203696,0.018506926,0.02021574,0.031482238,0.028524065,0.026820002,0.021605849,0.029878717,0.028698793,0.022875,0.019403152,0.020936744,0.018445531,0.016779218,0.015238897,0.014598957,0.013119444,0.012093128,0.012029475,0.012347694,0.011697211,0.012199046,0.012548745,0.01241111,0.01149666,0.012441318,0.012561516,0.010454413,0.009134385,0.009104716,0.008848682,0.008357201,0.007116216,0.007066514,0.007028587,0.006538514,0.007063622,0.005787414,0.006543326,0.008526672,0.007830943,0.008832111,0.008624449,0.00943835,0.00991572,0.011935393,0.012682741,0.012532808,0.009409324,0.012525701,0.013278939,0.014343172,0.012947833,0.011205441,0.010233665,0.009823107,0.006981603,0.005752132,0.005522131,0.006543245,0.007555277,0.010210422,0.014452331,0.02308595,0.015202786,0.014335874,0.010405206,0.012083806,0.008657037,0.006794909,0.003867161
2,1,1,7,0.005149778,0.004740777,0.004204914,0.004090214,0.002440424,0.002287721,0.002045337,0.001905925,0.001238944,0.001004371,0.000365824,0.000314338,0.000157169,0,0,0,0.000102973,0.00052474,0.000624203,0.0003019,0.000350819,0.000502711,0.000435946,0.000504334,0.000744317,0.000583198,0.000589425,0.000363733,0.0010643,0.0025215,0.003271095,0.002435227,0.002734564,0.00367547,0.003231366,0.003726795,0.004930688,0.004919666,0.007333181,0.008686911,0.009767486,0.010308609,0.010721278,0.013022324,0.010367488,0.012016684,0.011794308,0.013549206,0.011091474,0.009244417,0.007793417,0.008095909,0.008443802,0.009999012,0.010980223,0.010557908,0.008780728,0.010719922,0.010187184,0.009468181,0.014096221,0.015725205,0.017805707,0.017133994,0.016766937,0.017485309,0.021357849,0.023150029,0.022404555,0.023022663,0.024599401,0.024512511,0.020757686,0.02100577,0.021224454,0.019412888,0.01784366,0.017703578,0.020881245,0.0222231,0.015345015,0.017674599,0.018721236,0.017917851,0.013904486,0.012425894,0.011024303,0.010195533,0.010379067,0.01084826,0.010700922,0.010047473,0.009755654,0.009330777,0.00770329,0.006446832
2,1,1,8,0.004452893,0.003447222,0.002379827,0.002004991,0.001156812,0.001029534,0.000692068,0.000581375,0.000375384,0.000326317,0.000368285,0.000391674,0.000320883,0.000320883,0.000296858,0.000310446,0.00030101,0.00040057,0.000472686,0.00054039,0.001011628,0.001250051,0.00185184,0.002042315,0.003701518,0.003723536,0.003661415,0.004443072,0.006881902,0.00625314,0.006485168,0.006331553,0.007513979,0.007592924,0.007000424,0.006553324,0.006053074,0.006101273,0.006115349,0.005645072,0.00650985,0.006335661,0.006855411,0.006963091,0.006792129,0.006957931,0.007536301,0.007406626,0.00755824,0.008001653,0.007603814,0.007193534,0.007838811,0.007983563,0.008329329,0.008305255,0.008518981,0.008286563,0.008098991,0.00840659,0.00829671,0.008536579,0.009536784,0.00918794,0.009470925,0.010261745,0.01108442,0.011440861,0.01149065,0.011956013,0.012717514,0.0135956,0.014713895,0.015743414,0.016430303,0.017490784,0.021571288,0.02374739,0.027275631,0.029692784,0.039582416,0.043203484,0.044643756,0.045389455,0.043978944,0.043621823,0.041549236,0.038344279,0.025976378,0.024590513,0.02012145,0.016995396,0.011642094,0.009884321,0.007891686,0.006855388
2,1,1,9,0.004080741,0.002533524,0.002228566,0.000829369,0.001271353,0.000853965,0.000696213,0.000543165,0.000483558,6.76E-05,0.000515882,0.000183917,0.000352131,0.000143105,0.000169806,0.000436424,0.000715722,0.000657004,0.001324108,0.002783272,0.003459218,0.005161569,0.008167749,0.007085701,0.010736193,0.011783814,0.014138127,0.015050699,0.024906086,0.022488249,0.020923337,0.016533345,0.024572348,0.025477473,0.021321736,0.020523854,0.024447776,0.024006594,0.023907149,0.02279222,0.022183485,0.02065175,0.019379124,0.018332599,0.015749479,0.015538106,0.015312823,0.013673397,0.012193251,0.011332221,0.010963882,0.009632203,0.010470673,0.009802395,0.011252419,0.011774482,0.01188466,0.011076061,0.012028707,0.011350797,0.012719041,0.014284674,0.013397652,0.012565324,0.01437442,0.013690257,0.015703237,0.014472408,0.01459929,0.014342769,0.014404592,0.013714532,0.009981373,0.008489778,0.010215094,0.011406551,0.012719749,0.012480789,0.012163266,0.010500098,0.008738902,0.007145841,0.006970263,0.006188618,0.007049983,0.007257052,0.008261168,0.011641617,0.018062184,0.012058576,0.011836056,0.008710453,0.0091498,0.006779658,0.005142215,0.003066531
2,1,2,1,0.003449634,0.002621869,0.002155883,0.001871223,0.001388341,0.001195437,0.001103095,0.0011012,0.000778209,0.000626482,0.000555032,0.000512906,0.000387672,0.000362505,0.000356917,0.000415573,0.000670489,0.001125742,0.001491423,0.001911042,0.002354999,0.002787682,0.003541347,0.004026977,0.005982981,0.006723145,0.00849871,0.009147521,0.011895121,0.011857666,0.013112308,0.012832571,0.013731755,0.012992188,0.013320484,0.013004686,0.013165206,0.013031725,0.012614827,0.012126644,0.011148218,0.010919777,0.010953866,0.010787785,0.010638639,0.011064881,0.011946219,0.012312326,0.013649971,0.01425901,0.014480712,0.014190102,0.012964249,0.012128896,0.011813672,0.011776753,0.011354371,0.011168998,0.010606186,0.010939373,0.011754691,0.011955488,0.011961536,0.012111329,0.012287724,0.012145535,0.012227125,0.012346867,0.012938113,0.013157105,0.013673557,0.014668182,0.016150029,0.016530734,0.017008929,0.0176674,0.018291006,0.018644879,0.018828303,0.018958824,0.019223005,0.019458918,0.019415092,0.019572753,0.019257573,0.019157555,0.019170638,0.018583801,0.015627606,0.013882007,0.01253778,0.010843453,0.008923171,0.007507335,0.006477546,0.005439168
2,1,2,2,0,0,0,0,0,0.000498081,0,0,0,0,0,0,0,0,0.000253092,0,0.001379918,0.000841707,0.000843259,0.001157348,0.002266079,0.005479894,0.003530009,0.003342529,0.005898099,0.008773264,0.009257263,0.011273418,0.012947914,0.01652465,0.016609145,0.014953241,0.016299449,0.011285965,0.009110037,0.004646731,0.007277439,0.007372532,0.009446075,0.008294772,0.007596849,0.010250778,0.013172903,0.019622399,0.031251956,0.036903948,0.04187791,0.044878893,0.038764838,0.035469491,0.028664228,0.02218942,0.014001592,0.009935823,0.009256622,0.007391291,0.006546744,0.006663669,0.005477347,0.005213112,0.006297376,0.005968327,0.00807238,0.007452811,0.008780739,0.007492924,0.007410139,0.01055993,0.014703709,0.012414556,0.019643342,0.028684961,0.026581595,0.026817324,0.023614328,0.021033678,0.018355416,0.012804176,0.012744835,0.010185502,0.007275958,0.005847989,0.005726666,0.005144905,0.004969122,0.004256684,0.002482585,0.002974147,0.000818621,0,0,0,0.000374604,0.000337838,0.000230704,0
2,1,2,3,0,0,0,0,0.000255512,0,0.000634267,0,0.00062085,0.0012417,0,0,0,0,0,0,0,0,0,0.0012716,0.000791731,0,0.001306563,0.001389625,0.001282648,0,0.003154543,0.006333931,0.007882694,0.009160982,0.01166389,0.017766979,0.014884473,0.018825464,0.017288726,0.017673243,0.016538462,0.013413951,0.0142934,0.015290998,0.015275408,0.011951417,0.010337302,0.010560882,0.005687076,0.00916401,0.009661704,0.0131512,0.016518284,0.018440388,0.026582757,0.036251221,0.025365027,0.014551995,0.024445964,0.023803232,0.016196566,0.011547537,0.016119942,0.013760032,0.007811262,0.009820983,0.011423063,0.00763194,0.006629864,0.006410033,0.007033506,0.009391841,0.008858157,0.010896954,0.011379273,0.01331989,0.018415326,0.019524531,0.028802712,0.039712623,0.023745168,0.017369542,0.018661458,0.025737425,0.013614458,0.010985624,0.007301681,0.007366336,0.006996553,0.005741153,0.002425329,0.004591238,0.001622776,0.001222751,0.001800268,0.000860419,0.000525765,0.000958205,0.000479103,0
2,1,2,4,0.000922487,0.000922487,0,0,0,0,0,0,0,0,0,0,0.001553205,0.001553205,0,0,0,0,0,0,0,0,0.000233666,0.001746435,0.001746435,0.003935623,0.001570236,0.00351921,0.005478282,0.011731528,0.008169158,0.007167193,0.005423836,0.007289718,0.010999265,0.016289201,0.02976572,0.024852537,0.027537225,0.027557926,0.02719998,0.023769783,0.032992907,0.023386657,0.024959192,0.024165312,0.015428739,0.013130592,0.013812678,0.009506034,0.014129932,0.0124425,0.018870549,0.017892985,0.020638537,0.01952214,0.020535689,0.030264376,0.016629085,0.019460768,0.02304046,0.018746607,0.018213972,0.021855401,0.028815135,0.024264472,0.023400383,0.034223851,0.036629077,0.029375495,0.024700461,0.029207632,0.019226087,0.014919127,0.01000013,0.010066219,0.010012131,0.006337031,0.01059323,0.008077283,0.012301411,0.004384742,0.002894463,0.00413542,0.001046657,0.003376493,0.004685672,0.002545866,0.004672494,0,0,0.004685672,0.003123182,0,0.003836928,0.003836928
